Username,Date,Star Rating,Title,Review Comment,Review Link,User Profile Link
"CrazyCat Gamer4",15-Apr-2017,5,"","It keeps me in touch with my friends that I can't see any more","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR0ZPVVM1SGpvU3RaWWZ0SlA1ZDNaY21fR1BhbWg5UVA0UU95eEw2WWhqV1MxOE9XVzZzbUI4WERZTGJuS2RxeFdlTHJoSU9wYXRUb3RiVXc",""
"Kelly Wolff",15-Apr-2017,1,"","Every once in awhile, I'll write a status update and submit it and poof it disappears, never post or anything and I have to rewrite everything.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRUM5QWNBWFBEQVJBb1lpbXJWd3l2Q1NKRjRGZENhVEszSU1UakJTQ3pGNDRFTGJicVM0STY2TVlvR0lHUTRReWNYbFNjeGxWZGN3NS1Rcnc",""
"Anleey Garcia",15-Apr-2017,4,"","It's lit","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR1AxcTRQSmhtdm1sUTBWak95eDRBVElUT000TjBoME94RkV3ZmVSUXA1dHRQd2JHanMtSWJ2Y2dDdVl3TmdOR0thZi1qajEwX01EelhHY1E",""
"Percy Percevierence",15-Apr-2017,5,"","Its a good app , it shows clean pics , clean view that's why to me it a 10/10","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRnMtVTV5UE5jaHJwLXZST0x2VmR2QXc0OXA3NGU1bW83Y0wzQXVuelJJUmMxalRfMFN3bHUwUm9Ya0xMSjFpbFBtV0pUak9nVjl1LVpZbGc",""
"",15-Apr-2017,5,"","Mmmm","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR0dyaTZPV3pvbDJvWWZqbE9ObkRyeGZfNHVVOV9meDJiQnUzbXFIZF9hMXNMX2pjd3U1ZXNVUmpMSXZEclFoTzl0TC1LTFhiVEpTbjdkd2c",""
"CHEICHEI .CHEI X2",15-Apr-2017,3,"","Cant update on my android phone please fix asap","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRWd2UEk0dVhfcTVjcElKcFIzRThaNFQ3cWxPeF9QSjdzV2lRSDZNTFliODRlQnpMaTgycUhKMGxFai1kS0pXYUt1SmJoRGRkWnlIaktaOHc",""
"Damond Cooper",15-Apr-2017,5,"","I love facebook live","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR2FiUnJxNlFOWUx1Um5vQnFjbTZnWVBoZUNLSUNpZTdJS2JxbzAzanFrdEdVREdnaWpfOWlhUkx1eWNlNFo4TU9aalZ1cTQtZ2NFS1EtMUE",""
"bobby marlowe",15-Apr-2017,2,"","With every update it gets slower and slower","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRmxMREVGRDV1NjI3cmU3c282QmhRazI1VlFaQWpRQUhSZFZib0RRcUZQQWNZQ0gzS1BPbnNpai1keHFUVHlBbjE3QVhqbmxkT0ZMaUxKNEE",""
"Ronald Panugaling",15-Apr-2017,3,"","It crashes after the latest update.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRTdFdElKYzlRSXdfLTdGYV9ubHRRRkhqaXV6cGxBdkF4ekx2dFZEZTVvV3d6YmdFNjZteG96V20tZFA4WXZITGxFS3BHeGMzbEkwbWVKV1E",""
"Shawn Mall",15-Apr-2017,1,"","Broken so bad!! Won't update and constantly says offline. Every other app works fine","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSFpDbUt2U0NGY3NSU0RHNU5MMFdtMFJXQXI0dnk2Ul9Vbmc1dHlBNzRCWTA3dndZdVFCLS1FelFmRkd2NEhDcXVPRHBQU0Z3Q09iVGFaemc",""
"Ab Latif Pedram Rasoli",15-Apr-2017,3,"","بســــــــــــــــــیار عالی","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRnBxUnJSX2Z0YngzcGZKX05nRTNvZzBURGh5alcxZ2JVcWozOVYtcE56WEZYNjZKc0tqMFZJY0dEQ1oyR01kSlV1RDdYbjlscURDLXlvQlE",""
"Ab Latif Pedram Rasoli",15-Apr-2017,3,"","بســــــــــــــــــیار عالی","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRnBxUnJSX2Z0YngzcGZKX05nRTNvZzBURGh5alcxZ2JVcWozOVYtcE56WEZYNjZKc0tqMFZJY0dEQ1oyR01kSlV1RDdYbjlscURDLXlvQlE",""
"",15-Apr-2017,5,"","Is good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRU9tcUhkbU40REZNTW0zNm43ZU4wNjFaamtoYm9ubFZsSHd2TDhDNVNPcHpvNEZZV3VrdXdSM2RibzJBeUJCdEpnR2czSzlxYkQybURDb1E",""
"Mahesh Rawat",15-Apr-2017,2,"","Heavy app get much space","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRjZzNVVYenMtSExRZExoaTNHNjlKQlJHaFNQckk0RnYwU3djTTdZREFqX0xIcHRud3RuR0xtZWpaSGVRQUZwT09abzdBUUtFZEM5dHJvWkE",""
"Craig Phillips",15-Apr-2017,4,"","Its a good way to keep in contact with everyone","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRkg0UHhxZHZlSlpyWWEwcDVkbGMwdk04d1pWLWtZMFRNbDZ5eW1YYW94bUZXY1FzUmthS0ZNUzQzUHBvMjJ2ejJudTc0MEE0Yng3czhFTXc",""
"Robert Sandy",15-Apr-2017,5,"","Cool","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRmxUVF81UVRJM1NNWDJGQjJTLUZyRjc5RklmckJ5OHJlMkN5dGpGTl9EREJkQnNFU2xKOTVjeTAwMElmd19scFNVNlgxNzVVcmZfUXM0SWc",""
"",15-Apr-2017,5,"","Great app","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSG81UEREY2xYU29fSm1UTG5FZDlYTW1VMWNHVEoxTExCX1FqclV2NDJxRGkwd25XRDVFRDQyTmhvMC1SVDVwcklzaHRlcXg0OGZ4S0VGY3c",""
"",15-Apr-2017,5,"","make it wonderful.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRjRjbjQ3bS1lZHl2VFZuTjNMck92VWhWNFZxR0daRHpvNUpqWGZoOEZnOWo2YjZGTl9QM1dfOXhEYkkwMXBzU0pBYUVDcjdLX0UxTk1iYmc",""
"",15-Apr-2017,5,"","I love it😎","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRl8xMmhaUXJEaXJoWmp2VGJpaV9DRENkZTZYRlhBVmwwbE5FOXlMb2pYcnZZeWJtY0Y0Uy1kVkttSS1iZ0JHajdoZWtkUGhSS1YtU2JxMUE",""
"Jefferson Ramos",15-Apr-2017,5,"","Wow","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRlJZUG9kdlVXdU5WQ0NCTnlLQm1PWEl3Rk5GQ1gzN3h5ME1vbXQ5ZW5yNXdidHZEOUhMaVB0MGstQXVWY05vTFdtOGVPWDVEVW9scnVkaUE",""
"Devon Stewart The Creator",15-Apr-2017,1,"","Absolutely horrible customer support","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRVBSMTRQa2s2aGo1M0szR1RfY0xFY1JKNWhCcFpuOHJvUFhSMFdkT2tqTHlTZVp2dTNncHVvdzFldm15bnp2QWNJTkRPQWhLUlFfVHlRSWc",""
"Rondarius Johnson",15-Apr-2017,2,"","App keeps force closing. Please fix. It wasn't doing this in the last version of the app","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSE1DRXlFUDhOdGpiV0hwWjc0RXRtVkozSk1QTGFYcENqc2E2LVN1TTJsckNMVDkwbG1tV3RtaVVyM2NhZ1hzSl9UcnZ6ek5SZW5YaF9oeVE",""
"Je-yen Sancap",15-Apr-2017,5,"I love it","I love it Good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR1hOYmE2UDBaU1UyV0JxYUNkNlQxeF9QVGhyNjdWOEduSHJqbXBsd0JmYTVqVHJIb2p2Yi1EODcxVVdfTUZsSTN0WlhpY1FjSno5MS01Q0E",""
"Jayden Donaldson",15-Apr-2017,3,"","It","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR3BSd2Y1ZHlGYXl2UHRmblhUMzdYYWY0R1cySElmZlh5MG11UmJSSTdXYk52ZGFJMkxSQ3BlTGFYbTRDMGMyYkduSW01MFZIQnBVMjRUTlE",""
"Abi Kennedy",15-Apr-2017,5,"","Really good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRlgzZE1hLXdhN09jMW5PdGVHNnhTVm82OF9DOG0yOXZLRV80RW1nMkZBYzdYLWQ5WUhiMEhiajVYU0N5SHBOWFZUZlBHb2JvejJUY0hpd1E",""
"",15-Apr-2017,5,"","It's good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRnBtN0pndDY3NkZ2MzBUTmUxVEVEOFN1SGZNa3lSZnVWM2dfRXgzZDB2djVWcC1MeVgzQ1JFWXBDOVF1VVkyVllTOW96RkhEMVdyb2JoRlE",""
"Shan Arvin Pollo",15-Apr-2017,5,"","Fast, Reliable, Beautiful......","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRm5IbGM1WWJDQmt0S0tkaXM5SlNGZzlBcUVxNURLWUVsZ3NySmhIcjNmaUVQdTlUdTQ2MGpPbUF2NWdoRmN3dzF0SFlORUQ5SnBJUWh1bEE",""
"Pravin Gagare",15-Apr-2017,4,"","Very nice application","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSGJpSWhRZWFKNC1WMGZzd3h4cUdTNmNZWmpFZWZhVXhPRlZjQVA0SmtYVDM5NS1GNDNvQi1Qb3NJbV8yUVp6VHNJNHEwSVFQY0tlZXp5eGc",""
"",15-Apr-2017,5,"","I think Facebook is awesome","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR3JHMVkzdVFsWm1hUkF4Z3piWFVySTJ2UVFXaTB0UUw5bGRLT051RkktMEhEOU1qZUxyNkIySkJrU0FXdnpRalNEXy1qVHNTcktvRE5DdUE",""
"Suleiman Adamu Kira",15-Apr-2017,4,"","Indeed very helpful in connecting people as friends.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR1NuSEZEWWQ2VDMtdTJXc0Z6SlFwVzNCM3FqSzlReDREQVZYbDRMaWYwV0M5UDlNRHVDay1xUWkxbkR2ZHNMUnVsYWlMbGxfRHZEMDY4MlE",""
"Jamesloovens Saintfleur",15-Apr-2017,2,"","unfornetely Facebook Has Stopped After Update","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSFpsNEFPRXR0UVJ6V3dRZDdkaEpYV0kzdDFHbGIwaDVLVk1xWTRyQTRSdk8xa0xqeUwyUTEyODdJVXhaR0hJSnRhbVZTYkE1bVdqeFoweXc",""
"MD RAZU",15-Apr-2017,2,"","Are you mad Now 50 Mb update some days after maybe 100 Mb 1 apps .","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSENDWko3S21SVkF2ZEQxYUs5U3dQcVFwelFac1M0clRVWlk2cEhrbjBiNm9SUEowaVJ5YTBYM2pTbHVlN2dKVF9CT1c3aVJ4NkdTVVRiTlE",""
"Gayan Malinda",15-Apr-2017,5,"","This is very good....","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSEozd0tBZ2Zxa3E5eHgyVUtjZ3JZeERzNjlMTG11YkRzRWp0ZU5vOU53Y0xqRnBWbndfU1lfQWxmenVjLU05ckdvQlRiQ0kxOC1qR25Ld3c",""
"Abdulhay Alizadh",15-Apr-2017,5,"","خوبیش  است  خوشم آمد","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRlR2ZUtxeHJ5TW1iQW1ZSXlESm1LYTFBNkpsRHNNNjBuMGlQWDZtOVNwNk1XS3dmMndDa1hTM1VoV0ZsZ1UxczBxVDBFQmRrRE15VC00MXc",""
"Nokwanda felicia",15-Apr-2017,4,"","I'm enjoying Facebook","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRUo1MExBLVNQNzlfdHVzZkI3RUVMMU1SR3dKd0p6MGV0S2RtbTBHLWFROTR2QXA0RFBSUzRYSUF4UHREZmxWSGpUVWJUckRzU0toSm0wVkE",""
"EMON BD",15-Apr-2017,1,"","Not so good :)","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRUs3YTBuaU9yMXpVMWZuaXRnLU5iYWJVX0NuMmM1V0tZaG1yUlJrQ05WZVVDa2dEdmVvR24zSkdtTGVQQkdVSlZLTkUwVVEtNHJPbkFIenc",""
"Ahmed Yousry",15-Apr-2017,1,"","Change like iPhone please","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR2d1TDFzWHgtd2g3V3lha0JGMk5oVTJtSFFtcDhDQzhYZHRyOUJPQ3lpd0QtQU1Qbi1XTHBBRllUZzZsWElkRFlPNWxGOFFvYXRjQllRTGc",""
"",15-Apr-2017,5,"","Very good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSHJVX0kwS3pNclhqd2RLOWFGQTl3UHA3anBnZXB3VkgxcFU0V0xUUDhzZTg2emFOUl9OYTRudVdycEtSLWVBS25PVnRrNWt2aWdkT1dHT2c",""
"Krki Bakal",15-Apr-2017,5,"","Its good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSFZ3aUI2NVdwb0NCVGw4UlFnR0RuX203UEhTdE94Ynh5X1RLQXA1OUx0Yk1ibTRmSW1vSUdlTERKcGZaVjRZckphcDR4UnBqSi04OUFCT0E",""
"",15-Apr-2017,5,"","Good luck","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR3M5NHdwbWFZSlB3My03NU53TFB5ZUJZM0NNaE0tYjV4dWxUR2xxNEhvNzlCM3BuOFFOd1hoWE91YVpyX3hKNzU3SWhOSWpMYU84TDJEMUE",""
"George Obiri",15-Apr-2017,3,"","Fantastic","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRzN2b0JhQ3dEcF8ybFdQWVYxSGloTm5VQldyWG9UeTJiSTYyVDBqSFcyeXFDOUtJVWV2OEtlSWRDOGJXZTRvRU1EMTVHSEFOWXFrTXRyYnc",""
"",15-Apr-2017,5,"","It's good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR0J6R0dTZlpLbms2c0poWTEyWU5vam90d0tmUTFFaDJEUVlnWnl5NDY5c3l0WEFLVlN3cnJQUG1kQ1JIcVBRcTRNajZrTU05MkpsTUhtSXc",""
"Mary Seay",15-Apr-2017,4,"","Hay I can not get to my Facebook","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRm94UnF1VlF0UU9valhLTEEzSFN2VXVXdW9sZkxDSjVZTzV4bmp1aXFqOC1NdkdHQ2t1SV9yUlV6VHdxclpUckRvekdCV3JiZHBOdFRSWkE",""
"Judi Cious",15-Apr-2017,2,"","Keeps crashing with this latest update! Never had that issue before.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR1BKNG9ycFZRdFJwMXpCSnNxV3dLdURDVmJDLWo2NlF2LUFCQk90aXVNXzlranlHOWZBNkNOeHIzV3hTU3FCckVkNlhEdE56WnF5ZUtOelE",""
"",15-Apr-2017,5,"","Fun and unique  yet versatile for responding to posts or sharing memories! Thank you Facebook for all you do to make this world a better place through social media! You are awesome!","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRXNHR01FZWZtTzZXRUVpQUhCUnIyS3hkYmIwajFkOXA4aFYzNWNGYVJwdk9IYVVSaXJNRkk2TWhWcEFRT0hMNk1EZHE0YkhvWTdDaXBsYkE",""
"Vilasini Arul",15-Apr-2017,4,"","Connecting people","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSG5QYUoxSlhpdUFTY2g2dzlMaXlnYnpmNkpnM0JNN3VES0V6RlplYzNoUEt4bVhjLUdLWmxja282cFZvNnJHUkVkZlFsbWVFUVZRb3BTMkE",""
"Keyiana Willis",15-Apr-2017,1,"","The app needs to be fix has alot of bugs it keeps freezing which causes me to uninstall and reinstall Hated It","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSFpSY2FyU1RPekJxSjlYdV9fT3kzTy1NRzBHWEpyZFkzYkZSTGhuRkhLRDlqbUx5Y1B6NjM4NEpzWThyQWlqWXhBYkhIdnN1andKTjBBcFE",""
"Sumaiya Siddique",15-Apr-2017,2,"","It hangs again and again","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRzU1UkZjSHdmbW5ZZnBkMnZpVGE1ZkFrZUtVUW5ISU8zWWFDU2RNMWZJUnUwVVNOb3B6N1VVOXc1a2ZZTTZJN000ZTNBbVJxbmlUU0hiUHc",""
"",15-Apr-2017,3,"","Wow","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRzRsdmdLSE53d216ekZscEg1TzBaVDhOaXhSNlVFUVNqY19kMzBPUVFCckY0M0RRM2packZfel9tVzQ5ZmNsQ0NEVk9BMWcyZlNQeFdzWGc",""
"Luc Brinkman",15-Apr-2017,1,"","You get fake message notifications: saying ""you are now friends with X, so you can send a message."" FB doesn't serve the user, but just forces messenger on you. Also, they won't let you see your (fake) messages unless you install fb messenger.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRlh5NnhVSzZiNGUzNkNlNXhsXzc5Qm85NElYY0NBOF9nTHdVbThwZnlNTXkyU21WelktOFZvQVNMY3BoZGFNLXdpa193ZU0wU0V4T0FKWlE",""
"pewdiepie Vlogs",15-Apr-2017,2,"","Very bad app","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRlc3WF9YWXpfc1RtaFM0QU5wSWdjdzB4MTFZSXMtOVdQeHhWWGdEX2VhNnN4cDllcGNualRReVRxbVhub21STExWeDhyTTB4RU51ZFVMa1E",""
"Anubhav Anand",15-Apr-2017,4,"","It's a fantastic app but it delays very much and needs speedy internet connection","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRTVwT05SUk1STGZic0piYl9CZmlFMzNIMVVKZUlHNUJvQmpfSUtxUldOcnF5X2ZKN3FTcTZhUkFZV1c4Sjh5SlAxWWdlUTRGWTd1NWlQbkE",""
"jamsheer kunjimon",15-Apr-2017,5,"","അടിപൊളി","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRlFQQ214c19DVlhiRXBsdEtoMTZnNXdZTDJxMGNvYVdwRjlINFdvNFNCbnd3TEExWmdrQzkteVRxRWJ5eG5BSGw4ME1Bb3Q3S1dJY0NDVlE",""
"",15-Apr-2017,5,"","That.s great softwear","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRkZVTTcxazM4a2NXaDFhOXUxd2RVMFFkODFHbDNWSmJzYjNXSktscTlETGgtVnoyN1gtbnlCWjJER00wb2hOeDJrZkgtYmQ4WUZTcDl6Z0E",""
"",15-Apr-2017,5,"","Waww","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR3NGeXJqTFlRVEJGQW1KMmRoZVNTQWpPWW1SVXE5UFBkdFZhZDlOQVBnOVkyVjNiTDE2aVNyLVd0RFhDTU1GZF9VMEo2VDdubDkxNmVjY2c",""
"Rabindra Barik",15-Apr-2017,5,"","My favorite app","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR2NKOF9JdFUtSmtUSkJtYTNxVlNDUkd3M3VsWGR1LUc2bVRGd2xTdW5GUDRKa0dXVm5yNE5xNTVuN0hQbmZxdjJMRlljVERvZXFVaWgtWEE",""
"Aryes Parsons",15-Apr-2017,5,"","I dont know what it is but sometimes this app just goes and automatically deletes itself when i think its updating. It still does it every once in a while.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRUhxRlRETHBLamMtd212YjZ5aU1ZTGpsYWRDWnBidHJvaWVyTEw5UGhya0d5ZDlTRWtRRmxzWFhYUTFaYW5sSXgyNUFyRExnb2xSZ2RqTVE",""
"Salvame Diaz",15-Apr-2017,1,"","always my  facebook stopped?","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSDN6VTN4T1hXb2V2T0JqWndPU2g1bllFME1VNzB2RFF0TjBGOWpGbTJ6OWtOSnF3Y0hjcXJHakRIcHJhTHJzLWVXWlVpVXIyb3l3ZnpNRVE",""
"",15-Apr-2017,5,"","Cool","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRncxakJENmFIM0wyd3hMMGhCV09uMkd5YTE1Q2F5aUFCQV9RQ0s2MUYxd1cyS0tNd2gwa1pmT1ZYRlcxY2NfYWtkamVRUTRiV2txQ3Vpenc",""
"Hicela Tovar",15-Apr-2017,5,"","Easy to use","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRW1adGw2SUc0ZU85MFhiUEJ1NjR2LXZ1bTRvaWRHemtjZEc4QlJsY09LR1dHWkFjTWxXVF9kUlE0LTliaVNwSzIwaHVpaktsYkNwdWM1blE",""
"",15-Apr-2017,5,"","It's nice app","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRzk1d0tpS2U1TEY4OUFKZk91V3BzcFBLcC1VTWpMbHJpeWdYYzZfTUdYd2pvM1hhU2JURG9Xbk1lZENyaXBqSm1EdHd1Z2RCaG1XY3ZCR0E",""
"Mahwish Qadriya",15-Apr-2017,4,"","I found my best buddies on fb. Thankx","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRXBQVy05WENra0V0eGxLQnNBcDliU1NNTkNYNE42UWttZ216enRyX3VieTA1TUhnMXNvQkt2aWYzcTNQVF9EUzV4RnFTRUEzWENKREcyMEE",""
"",15-Apr-2017,5,"","I'm so thankful for this app","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRTQ2RU9ZcHplZGk0MlRVT05KVXFhM2dyME9mS0FnODhhZnh1UVp4MzMteWFoUFFDMlhUYzBVYVc2ODhvcGl5YWtIeWVQVE5iYXdRRDZFZVE",""
"Nirjesh Kumar",15-Apr-2017,5,"","Fantastic","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRnBlTkJrNGZNUHFGd2l4WF9OaHRrQkVJOUVkdlJmZEQxZG9lclRJdVRLb0U2VnlBbkxvcHdFalF2Sy1EeGxCWnhTalNSM1dIdS1SMEI5UVE",""
"chrissy sale",15-Apr-2017,4,"","I don't want everybody  viewing my posts on fb","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSHozc2RkckgzNXNXaXhLQlJseGpOWHg5OUY4eUhfTzdsLXlPUWJmOGZ3ekhiZ01BSEFNMll5OWhYekdBcTNDbEFZTmxFVkU1ZG9iVUhnSWc",""
"luella woodty",15-Apr-2017,5,"","What I think About This post it's good to locate ur friends, but the only thing is I wish when ppl post on your comments it would be nice, to be secure.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRnIzajE2QkdBQWVfNXRMNVhlbmh1bDlfb0NmOUxtbHFJSmR2TnNTQmdpZHU1a1JGb2lCSTc3R2t0NmpWZXAzWFdJdGJOZl9iV2ZCWkt5eGc",""
"",15-Apr-2017,3,"","It's ok","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRVNsN2YxSTZiRThwRU5aSGYwd0pZUVJvbnhWOFJQbXdqekdYS1VBUi1KbVBzWjh5bUlaVlNNd1drY2QxbDBLVGpkS21HR0JQOHJ0NzF2VHc",""
"chase sims",15-Apr-2017,5,"","I really love keeping with friends and it works great","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSHh2aWhycUVRNTVYNjM0QlNVRy1oVGxVRWpPNVVqZDZmdFBVdE1Ld09EbUhFU2RJdHJTbDdfbDFhS0VIdTRJTjRxaDlzUjBWcjdxNXhlQ0E",""
"",15-Apr-2017,5,"","Nice one app","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRmJoTHBIVlJmdzlHclcwRlcwM05YMUpUTDVMSl9EN2Z4WDM1OTdERFBhQXlkcGhxTENEZUpLRnBTSXBJaV82U1NOc3RTdV9mUjRJeDB6S3c",""
"Kylee Done",15-Apr-2017,5,"","Amazing app were I can stay in touch with my family and friends!","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSFpLNkIzS1ZFSlVUVlp5Z3ZxTzNoaTROOWg2bDJRVW1MNVQ1aVE0Tk4tLXRBbjRhZk9TTm5vSDJ4QUVnNy1sY0ZEOUlhR01sSVRUUUdxM3c",""
"William Warner",15-Apr-2017,3,"","After the latest update I cannot refresh on my phone without shutting down and restarting the app.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRVI1UG1MdGotd0x0ekJPOWxRTlJ4Q0NVS2l6ZWw2RG5aNFBFMHlrQmpac2Fob1Z2T3l5dEFST3lJS2VrUE9CMFZFdVpGd0VzRlhYT21Oamc",""
"ahmad salha",15-Apr-2017,5,"","It's very beutiful","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRS11OXJyOWJ6SE1icXIta1k3cktJZ19hZllzb3pYSU82ODk3WjB3NTQ3VkhQb3NKOTNsQWRBdVFMMHVOV2NmYTJGUjNKUm9LQS12RjBuUkE",""
"Ranjib waiba",15-Apr-2017,5,"","Good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR2thOE91SjBtdG1TZS1uOWxtTmRCVTBYM0g4dXYzckt4dzNHTHN6dVJjNVdBU1FsWXBBN0t4Tm0xdlhBY2x5Nmx1MlVrYkEwM0tKTUVqanc",""
"A Google User",15-Apr-2017,1,"","why this app always hang?","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=bGc6QU9xcFRPR0djVmRlb0thY3ZiVXV6bmlha0lBaEl1SVNiX0RGWEVrbVpzVVh1QUlsalRsV0hEODNiNlNWT2VYUnRvTV9qb0k1QXlIeGhKWHRSWFdfekE",""
"",15-Apr-2017,5,"","Frustrated","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSDFQZmJvUlhBYlZWQjZ0THF2Zjg2NDdxM0JSX1JaR283b1NZa3J0VS00cFdRdTFzWGhEU0NWUF91SnlaNTZRSHBxSDd5TXpJbHBEZnFrdGc",""
